"","id","Name","Position","PassingCompletions","PassingAttempts","PassingYards","PassingTD","Interceptions","RushingAttempts","RushingYards","RushingTD","Receptions","ReceptionYards","ReceptionTD","MiscFumTD","Misc2Point","FumblesLost","Source","PredictedPoints"
"4114","","Garrett Hartley","K",0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,"ESPN",0
"429","","Alex Henery","K",0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,"ESPN",0
"439","","Kai Forbath","K",0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,"ESPN",0
"444","","Randy Bullock","K",0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,"ESPN",0
"514","","Brandon Bogotay","K",0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,"ESPN",0
"614","","Caleb Sturgis","K",0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,"ESPN",0
"714","","Zach Hocker","K",0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,"ESPN",0
"814","","Travis Coons","K",0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,"ESPN",0
"914","","Jordan Gay","K",0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,"ESPN",0
"1014","","Kyle Brindza","K",0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,"ESPN",0
"430","","Seahawks ","D",0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,"ESPN",7.2625
"515","","Broncos ","D",0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,"ESPN",8.8625
"615","","Panthers ","D",0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,"ESPN",7.7
"715","","Bengals ","D",0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,"ESPN",7.6375
"815","","Texans ","D",0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,"ESPN",7.1625
"915","","Chiefs ","D",0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,"ESPN",6.98125
"1015","","Cardinals ","D",0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,"ESPN",7.53125
"1114","","Packers ","D",0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,"ESPN",7.6125
"1214","","Raiders ","D",0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,"ESPN",6.9875
"1314","","Patriots ","D",0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,"ESPN",5.75625
"1414","","Vikings ","D",0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,"ESPN",5.88125
"1514","","Jets ","D",0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,"ESPN",7.33125
"1614","","Bills ","D",0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,"ESPN",7.1625
"1714","","Rams ","D",0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,"ESPN",6.94375
"1814","","Colts ","D",0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,"ESPN",5.55625
"1914","","Jaguars ","D",0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,"ESPN",5.75625
"2014","","Ravens ","D",0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,"ESPN",6.38125
"2114","","Steelers ","D",0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,"ESPN",5.5625
"2214","","Eagles ","D",0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,"ESPN",5.53125
"2314","","Buccaneers ","D",0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,"ESPN",6.43125
"2414","","Bears ","D",0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,"ESPN",5.86875
"2514","","Lions ","D",0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,"ESPN",5.8625
"2614","","Redskins ","D",0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,"ESPN",5.15
"2714","","Giants ","D",0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,"ESPN",5.475
"2814","","Titans ","D",0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,"ESPN",5.24375
"2914","","Falcons ","D",0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,"ESPN",5.625
"3014","","Chargers ","D",0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,"ESPN",5.35
"3114","","Dolphins ","D",0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,"ESPN",5.05625
"3214","","49ers ","D",0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,"ESPN",4.5375
"3314","","Cowboys ","D",0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,"ESPN",4.50625
"3414","","Browns ","D",0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,"ESPN",4.4
"3514","","Saints ","D",0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,"ESPN",5.45625
"2","","Alex Smith","QB",-1,-1,240,2,0,-1,34,1,-1,0,0,0,0,0,"NFL",27
"3","","Ben Roethlisberger","QB",-1,-1,295,2,1,-1,5,1,-1,0,0,0,1,0,"NFL",26.3
"440","","Tyrod Taylor","QB",-1,-1,230,1,1,-1,48,1,-1,0,0,0,0,0,"NFL",22
"516","","Russell Wilson","QB",-1,-1,271,2,0,-1,28,0,-1,0,0,0,0,0,"NFL",21.64
"616","","Derek Carr","QB",-1,-1,243,2,1,-1,13,0,-1,0,0,0,1,0,"NFL",19.02
"716","","Matthew Stafford","QB",-1,-1,269,2,1,-1,19,0,-1,0,0,0,0,0,"NFL",18.66
"816","","Andrew Luck","QB",-1,-1,259,2,1,-1,22,0,-1,0,0,0,0,0,"NFL",18.56
"916","","Drew Brees","QB",-1,-1,296,2,1,-1,7,0,-1,0,0,0,0,0,"NFL",18.54
"1016","","Brock Osweiler","QB",-1,-1,228,2,0,-1,10,0,-1,0,0,0,0,0,"NFL",18.12
"1115","","Matt Ryan","QB",-1,-1,278,2,1,-1,9,0,-1,0,0,0,0,0,"NFL",18.02
"1215","","Blake Bortles","QB",-1,-1,261,2,1,-1,15,0,-1,0,0,0,0,0,"NFL",17.94
"1315","","Aaron Rodgers","QB",-1,-1,246,2,1,-1,15,0,-1,0,0,0,0,0,"NFL",17.34
"1415","","Sam Bradford","QB",-1,-1,253,2,1,-1,8,0,-1,0,0,0,0,0,"NFL",16.92
"1515","","Carson Palmer","QB",-1,-1,269,2,1,-1,1,0,-1,0,0,0,0,0,"NFL",16.86
"1615","","Kirk Cousins","QB",-1,-1,297,2,1,-1,8,0,-1,0,0,0,0,1,"NFL",16.68
"1715","","Joe Flacco","QB",-1,-1,238,2,1,-1,9,0,-1,0,0,0,0,0,"NFL",16.42
"1815","","Ryan Fitzpatrick","QB",-1,-1,271,2,1,-1,14,0,-1,0,0,0,0,1,"NFL",16.24
"1915","","Andy Dalton","QB",-1,-1,238,1,0,-1,13,0,-1,0,0,0,0,0,"NFL",14.82
"2015","","Eli Manning","QB",-1,-1,283,1,1,-1,5,0,-1,0,0,0,0,0,"NFL",13.82
"2115","","Jameis Winston","QB",-1,-1,255,1,1,-1,16,0,-1,0,0,0,0,0,"NFL",13.8
"2215","","Teddy Bridgewater","QB",-1,-1,210,1,0,-1,13,0,-1,0,0,0,0,0,"NFL",13.7
"2315","","Cam Newton","QB",-1,-1,252,1,1,-1,31,0,-1,0,0,0,0,1,"NFL",13.18
"2415","","Case Keenum","QB",-1,-1,204,1,0,-1,9,0,-1,0,0,0,0,0,"NFL",13.06
"2515","","Philip Rivers","QB",-1,-1,261,1,1,-1,4,0,-1,0,0,0,0,0,"NFL",12.84
"2615","","Marcus Mariota","QB",-1,-1,216,1,1,-1,16,0,-1,0,0,0,0,0,"NFL",12.24
"2715","","Dak Prescott","QB",-1,-1,224,1,1,-1,12,0,-1,0,0,0,0,0,"NFL",12.16
"3115","","Jimmy Garoppolo","QB",-1,-1,205,1,1,-1,19,0,-1,0,0,0,0,0,"NFL",12.1
"4115","","Trevor Siemian","QB",-1,-1,217,1,1,-1,13,0,-1,0,0,0,0,0,"NFL",11.98
"517","","Jay Cutler","QB",-1,-1,226,1,1,-1,9,0,-1,0,0,0,0,0,"NFL",11.94
"617","","Blaine Gabbert","QB",-1,-1,221,1,1,-1,17,0,-1,0,0,0,0,1,"NFL",10.54
"717","","Ryan Tannehill","QB",-1,-1,237,1,1,-1,9,0,-1,0,0,0,0,1,"NFL",10.38
"817","","Robert Griffin III","QB",-1,-1,118,0,0,-1,1,0,-1,0,0,0,0,0,"NFL",4.82
"917","","Tom Savage","QB",-1,-1,17,0,0,-1,3,0,-1,0,0,0,0,0,"NFL",0.98
"1017","","Colin Kaepernick","QB",-1,-1,9,0,0,-1,4,0,-1,0,0,0,0,0,"NFL",0.76
"1116","","Nick Foles","QB",-1,-1,16,0,0,-1,1,0,-1,0,0,0,0,0,"NFL",0.74
"1216","","Geno Smith","QB",-1,-1,13,0,0,-1,1,0,-1,0,0,0,0,0,"NFL",0.62
"1316","","Trevone Boykin","QB",-1,-1,11,0,0,-1,1,0,-1,0,0,0,0,0,"NFL",0.54
"1416","","Jared Goff","QB",-1,-1,9,0,0,-1,1,0,-1,0,0,0,0,0,"NFL",0.46
"1516","","Drew Stanton","QB",-1,-1,9,0,0,-1,1,0,-1,0,0,0,0,0,"NFL",0.46
"1616","","Colt McCoy","QB",-1,-1,10,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0.4
"1716","","Chase Daniel","QB",-1,-1,9,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0.36
"1816","","Chad Henne","QB",-1,-1,9,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0.36
"1916","","Brett Hundley","QB",-1,-1,9,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0.36
"2016","","Ryan Mallett","QB",-1,-1,9,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0.36
"2116","","EJ Manuel","QB",-1,-1,9,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0.36
"2216","","Luke McCown","QB",-1,-1,9,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0.36
"2316","","Matt McGloin","QB",-1,-1,9,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0.36
"2416","","Matt Schaub","QB",-1,-1,9,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0.36
"2516","","Derek Anderson","QB",-1,-1,8,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0.32
"2616","","Jacoby Brissett","QB",-1,-1,8,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0.32
"2815","","Mark Sanchez","QB",-1,-1,8,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0.32
"3215","","Scott Tolzien","QB",-1,-1,8,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0.32
"4210","","Matt Cassel","QB",-1,-1,7,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0.28
"524","","Jameill Showers","QB",-1,-1,7,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0.28
"624","","Mike Glennon","QB",-1,-1,5,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0.2
"724","","Bruce Gradkowski","QB",-1,-1,5,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0.2
"824","","Ryan Nassib","QB",-1,-1,5,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0.2
"924","","Dan Orlovsky","QB",-1,-1,5,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0.2
"1024","","Shaun Hill","QB",-1,-1,3,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0.12
"1124","","Matt Moore","QB",-1,-1,2,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0.08
"1224","","Kellen Clemens","QB",-1,-1,1,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0.04
"1324","","Josh McCown","QB",-1,-1,34,0,1,-1,2,0,-1,0,0,0,0,0,"NFL",0.44
"1424","","AJ McCarron","QB",-1,-1,18,0,1,-1,2,0,-1,0,0,0,0,0,"NFL",1.08
"1524","","Brian Hoyer","QB",-1,-1,18,0,1,-1,0,0,-1,0,0,0,0,0,"NFL",1.28
"1624","","Matt Barkley","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"1724","","Tom Brady","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"1824","","Jimmy Clausen","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"1924","","Connor Cook","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"2024","","B.J. Daniels","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"2124","","Austin Davis","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"2224","","Dominique Davis","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"2324","","Jeff Driskel","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"2424","","David Fales","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"2524","","Matt Flynn","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"2624","","Josh Freeman","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"2915","","Garrett Grayson","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"3315","","Christian Hackenberg","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"4310","","Kevin Hogan","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"533","","Tarvaris Jackson","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"633","","Josh Johnson","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"733","","Cardale Jones","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"833","","Landry Jones","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"933","","Cody Kessler","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"1033","","Matt Leinart","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"1133","","Thad Lewis","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"1233","","Ryan Lindley","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"1333","","Paxton Lynch","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"1433","","Sean Mannion","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"1533","","Johnny Manziel","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"1633","","Zach Mettenberger","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"1733","","Kellen Moore","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"1833","","Aaron Murray","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"1933","","Curtis Painter","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"2033","","Jordan Palmer","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"2133","","Bryce Petty","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"2233","","Christian Ponder","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"2333","","Sean Renfree","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"2433","","Tony Romo","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"2533","","Connor Shaw","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"2633","","Matt Simms","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"210","","Tim Tebow","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"3415","","Logan Thomas","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"445","","Dylan Thompson","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"542","","Jeff Tuel","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"642","","Dustin Vaughan","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"742","","Mike Vick","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"842","","Joe Webb","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"942","","Brandon Weeden","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"1042","","Carson Wentz","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"1142","","Charlie Whitehurst","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"1242","","T.J. Yates","QB",-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,"NFL",0
"240","","Devonta Freeman","RB",-1,-1,0,0,0,-1,75,1,-1,34,1,0,0,1,"NFL",20.9
"320","","Mark Ingram","RB",-1,-1,0,0,0,-1,62,1,-1,27,1,0,0,1,"NFL",18.9
"446","","Darren McFadden","RB",-1,-1,0,0,0,-1,47,1,-1,13,1,0,0,1,"NFL",16
"518","","Matt Forte","RB",-1,-1,0,0,0,-1,65,0,-1,31,1,0,0,0,"NFL",15.6
"618","","Tim Hightower","RB",-1,-1,0,0,0,-1,43,1,-1,13,1,0,0,1,"NFL",15.6
"718","","Jamaal Charles","RB",-1,-1,0,0,0,-1,66,1,-1,28,0,0,0,0,"NFL",15.4
"818","","Doug Martin","RB",-1,-1,0,0,0,-1,79,1,-1,14,0,0,0,0,"NFL",15.3
"918","","Todd Gurley","RB",-1,-1,0,0,0,-1,77,1,-1,14,0,0,0,0,"NFL",15.1
"1018","","Javorius Allen","RB",-1,-1,0,0,0,-1,31,1,-1,19,1,0,0,1,"NFL",15
"1117","","Duke Johnson","RB",-1,-1,0,0,0,-1,26,1,-1,24,1,0,0,1,"NFL",15
"1217","","Jeremy Langford","RB",-1,-1,0,0,0,-1,62,0,-1,26,1,0,0,0,"NFL",14.8
"1317","","C.J. Anderson","RB",-1,-1,0,0,0,-1,69,0,-1,18,1,0,0,0,"NFL",14.7
"1417","","David Johnson","RB",-1,-1,0,0,0,-1,62,0,-1,38,1,0,0,1,"NFL",14
"1517","","DeAngelo Williams","RB",-1,-1,0,0,0,-1,62,1,-1,17,0,0,0,0,"NFL",13.9
"1617","","Frank Gore","RB",-1,-1,0,0,0,-1,59,1,-1,18,0,0,0,0,"NFL",13.7
"1717","","Rashad Jennings","RB",-1,-1,0,0,0,-1,83,1,-1,14,0,0,0,1,"NFL",13.7
"1817","","Denard Robinson","RB",-1,-1,0,0,0,-1,17,1,-1,11,1,0,0,1,"NFL",12.8
"1917","","James White","RB",-1,-1,0,0,0,-1,13,0,-1,44,1,0,0,0,"NFL",11.7
"2017","","Isaiah Crowell","RB",-1,-1,0,0,0,-1,66,1,-1,10,0,0,0,1,"NFL",11.6
"2117","","LeGarrette Blount","RB",-1,-1,0,0,0,-1,49,1,-1,3,0,0,0,0,"NFL",11.2
"2217","","Arian Foster","RB",-1,-1,0,0,0,-1,31,0,-1,19,1,0,0,0,"NFL",11
"2317","","Shane Vereen","RB",-1,-1,0,0,0,-1,16,1,-1,28,0,0,0,0,"NFL",10.4
"2417","","Thomas Rawls","RB",-1,-1,0,0,0,-1,86,0,-1,10,0,0,0,0,"NFL",9.6
"2517","","James Starks","RB",-1,-1,0,0,0,-1,34,1,-1,17,0,0,0,1,"NFL",9.1
"2617","","LeSean McCoy","RB",-1,-1,0,0,0,-1,69,0,-1,19,0,0,0,0,"NFL",8.8
"2716","","Charcandrick West","RB",-1,-1,0,0,0,-1,20,1,-1,6,0,0,0,0,"NFL",8.6
"3116","","Latavius Murray","RB",-1,-1,0,0,0,-1,66,0,-1,17,0,0,0,0,"NFL",8.3
"4116","","Alfred Blue","RB",-1,-1,0,0,0,-1,35,1,-1,5,0,0,0,1,"NFL",8
"519","","Chris Thompson","RB",-1,-1,0,0,0,-1,11,0,-1,25,1,0,0,1,"NFL",7.6
"619","","Carlos Hyde","RB",-1,-1,0,0,0,-1,63,0,-1,12,0,0,0,0,"NFL",7.5
"719","","Lamar Miller","RB",-1,-1,0,0,0,-1,54,0,-1,20,0,0,0,0,"NFL",7.4
"819","","Adrian Peterson","RB",-1,-1,0,0,0,-1,82,0,-1,12,0,0,0,1,"NFL",7.4
"919","","Travaris Cadet","RB",-1,-1,0,0,0,-1,5,0,-1,28,1,0,0,1,"NFL",7.3
"1019","","Ezekiel Elliott","RB",-1,-1,0,0,0,-1,54,0,-1,19,0,0,0,0,"NFL",7.3
"1118","","Matt Jones","RB",-1,-1,0,0,0,-1,52,0,-1,21,0,0,0,0,"NFL",7.3
"1218","","Eddie Lacy","RB",-1,-1,0,0,0,-1,60,0,-1,11,0,0,0,0,"NFL",7.1
"1318","","Fitzgerald Toussaint","RB",-1,-1,0,0,0,-1,22,1,-1,9,0,0,0,1,"NFL",7.1
"1418","","Justin Forsett","RB",-1,-1,0,0,0,-1,57,0,-1,12,0,0,0,0,"NFL",6.9
"1518","","Jonathan Stewart","RB",-1,-1,0,0,0,-1,58,0,-1,11,0,0,0,0,"NFL",6.9
"1618","","DeMarco Murray","RB",-1,-1,0,0,0,-1,51,0,-1,16,0,0,0,0,"NFL",6.7
"1718","","Ameer Abdullah","RB",-1,-1,0,0,0,-1,51,0,-1,15,0,0,0,0,"NFL",6.6
"1818","","Melvin Gordon","RB",-1,-1,0,0,0,-1,51,0,-1,12,0,0,0,0,"NFL",6.3
"1918","","Chris Ivory","RB",-1,-1,0,0,0,-1,52,0,-1,10,0,0,0,0,"NFL",6.2
"2018","","Jeremy Hill","RB",-1,-1,0,0,0,-1,47,0,-1,12,0,0,0,0,"NFL",5.9
"2118","","Ryan Mathews","RB",-1,-1,0,0,0,-1,50,0,-1,9,0,0,0,0,"NFL",5.9
"2218","","Charles Sims","RB",-1,-1,0,0,0,-1,27,0,-1,31,0,0,0,0,"NFL",5.8
"2318","","Knile Davis","RB",-1,-1,0,0,0,-1,12,1,-1,4,0,0,0,1,"NFL",5.6
"2418","","Danny Woodhead","RB",-1,-1,0,0,0,-1,20,0,-1,35,0,0,0,0,"NFL",5.5
"2518","","Giovani Bernard","RB",-1,-1,0,0,0,-1,29,0,-1,24,0,0,0,0,"NFL",5.3
"2618","","Theo Riddick","RB",-1,-1,0,0,0,-1,12,0,-1,37,0,0,0,0,"NFL",4.9
"2816","","Jay Ajayi","RB",-1,-1,0,0,0,-1,34,0,-1,14,0,0,0,0,"NFL",4.8
"3216","","Darren Sproles","RB",-1,-1,0,0,0,-1,21,0,-1,20,0,0,0,0,"NFL",4.1
"4214","","Ronnie Hillman","RB",-1,-1,0,0,0,-1,31,0,-1,8,0,0,0,0,"NFL",3.9
"525","","Jerick McKinnon","RB",-1,-1,0,0,0,-1,19,0,-1,20,0,0,0,0,"NFL",3.9
"625","","Dexter McCluster","RB",-1,-1,0,0,0,-1,16,0,-1,18,0,0,0,0,"NFL",3.4
"725","","Khiry Robinson","RB",-1,-1,0,0,0,-1,24,0,-1,7,0,0,0,0,"NFL",3.1
"825","","Chris Johnson","RB",-1,-1,0,0,0,-1,26,0,-1,3,0,0,0,0,"NFL",2.9
"925","","Tevin Coleman","RB",-1,-1,0,0,0,-1,23,0,-1,4,0,0,0,0,"NFL",2.7
"1025","","Wendell Smallwood","RB",-1,-1,0,0,0,-1,20,0,-1,6,0,0,0,0,"NFL",2.6
"1125","","Brandon Bolden","RB",-1,-1,0,0,0,-1,14,0,-1,11,0,0,0,0,"NFL",2.5
"1225","","Kyle Juszczyk","RB",-1,-1,0,0,0,-1,1,0,-1,24,0,0,0,0,"NFL",2.5
"1325","","C.J. Prosise","RB",-1,-1,0,0,0,-1,19,0,-1,6,0,0,0,0,"NFL",2.5
"1425","","Andre Ellington","RB",-1,-1,0,0,0,-1,16,0,-1,7,0,0,0,0,"NFL",2.3
"1525","","Keith Marshall","RB",-1,-1,0,0,0,-1,17,0,-1,6,0,0,0,0,"NFL",0
"1625","","Robert Turbin","RB",-1,-1,0,0,0,-1,19,0,-1,4,0,0,0,0,"NFL",2.3
"1725","","Dwayne Washington","RB",-1,-1,0,0,0,-1,17,0,-1,6,0,0,0,0,"NFL",2.3
"1825","","Tyler Ervin","RB",-1,-1,0,0,0,-1,15,0,-1,7,0,0,0,0,"NFL",2.2
"1925","","DeAndre Washington","RB",-1,-1,0,0,0,-1,16,0,-1,6,0,0,0,0,"NFL",2.2
"2025","","Mike Tolbert","RB",-1,-1,0,0,0,-1,12,0,-1,9,0,0,0,0,"NFL",2.1
"2125","","Malcolm Brown","RB",-1,-1,0,0,0,-1,15,0,-1,5,0,0,0,0,"NFL",2
"2225","","Derrick Henry","RB",-1,-1,0,0,0,-1,15,0,-1,5,0,0,0,0,"NFL",2
"2325","","T.J. Yeldon","RB",-1,-1,0,0,0,-1,13,0,-1,7,0,0,0,0,"NFL",2
"2425","","Alfred Morris","RB",-1,-1,0,0,0,-1,16,0,-1,3,0,0,0,0,"NFL",1.9
"2525","","Christine Michael","RB",-1,-1,0,0,0,-1,16,0,-1,2,0,0,0,0,"NFL",1.8
"2625","","Akeem Hunt","RB",-1,-1,0,0,0,-1,10,0,-1,7,0,0,0,0,"NFL",1.7
"2916","","Kenjon Barner","RB",-1,-1,0,0,0,-1,11,0,-1,5,0,0,0,0,"NFL",1.6
"3316","","Ka'Deem Carey","RB",-1,-1,0,0,0,-1,12,0,-1,4,0,0,0,0,"NFL",1.6
"4314","","Jordan Todman","RB",-1,-1,0,0,0,-1,13,0,-1,3,0,0,0,0,"NFL",1.6
"534","","Reggie Bush","RB",-1,-1,0,0,0,-1,16,0,-1,17,0,0,0,1,"NFL",1.3
"634","","Dreamius Smith","RB",-1,-1,0,0,0,-1,10,0,-1,3,0,0,0,0,"NFL",0
"734","","Fozzy Whittaker","RB",-1,-1,0,0,0,-1,8,0,-1,5,0,0,0,0,"NFL",1.3
"834","","Aaron Ripkowski","RB",-1,-1,0,0,0,-1,4,0,-1,8,0,0,0,0,"NFL",1.2
"934","","Corey Grant","RB",-1,-1,0,0,0,-1,8,0,-1,3,0,0,0,0,"NFL",1.1
"1034","","Mike James","RB",-1,-1,0,0,0,-1,6,0,-1,2,0,0,0,0,"NFL",0.8
"1134","","Patrick DiMarco","RB",-1,-1,0,0,0,-1,0,0,-1,7,0,0,0,0,"NFL",0.7
"1234","","Bruce Miller","RB",-1,-1,0,0,0,-1,1,0,-1,6,0,0,0,0,"NFL",0.7
"1334","","DuJuan Harris","RB",-1,-1,0,0,0,-1,18,0,-1,7,0,0,0,1,"NFL",0.5
"1434","","Andy Janovich","RB",-1,-1,0,0,0,-1,1,0,-1,4,0,0,0,0,"NFL",0.5
"1534","","Taiwan Jones","RB",-1,-1,0,0,0,-1,3,0,-1,2,0,0,0,0,"NFL",0.5
"1634","","Zach Line","RB",-1,-1,0,0,0,-1,0,0,-1,5,0,0,0,0,"NFL",0.5
"1734","","Shaun Draughn","RB",-1,-1,0,0,0,-1,2,0,-1,2,0,0,0,0,"NFL",0.4
"1834","","John Kuhn","RB",-1,-1,0,0,0,-1,1,0,-1,3,0,0,0,0,"NFL",0.4
"1934","","Raheem Mostert","RB",-1,-1,0,0,0,-1,3,0,-1,1,0,0,0,0,"NFL",0.4
