QB.Name,RB1.Name,RB2.Name,WR1.Name,WR2.Name,WR3.Name,TE.Name,K.Name,D.Name,Salary,PredictedPoints
"Ben Roethlisberger, PIT, , 8400","Le'Veon Bell, PIT, , 8300","Mark Ingram, NO, , 6800","Antonio Brown, PIT, , 9400","Terrance Williams, DAL, , 4600","Breshad Perriman, BAL, , 5000","Greg Olsen, CAR, , 7900","Chris Boswell, PIT, , 4800","NYJ, NYJ, , 4400",59600,165.310434
"Ben Roethlisberger, PIT, , 8400","Le'Veon Bell, PIT, , 8300","DeAndre Washington, OAK, , 4800","Antonio Brown, PIT, , 9400","DeAndre Hopkins, HOU, , 8600","Emmanuel Sanders, DEN, , 6900","Hunter Henry, SD, , 4500","Josh Lambo, SD, , 4500","NYJ, NYJ, , 4400",59800,165.308265
"Ben Roethlisberger, PIT, , 8400","Le'Veon Bell, PIT, , 8300","Mark Ingram, NO, , 6800","Antonio Brown, PIT, , 9400","Terrance Williams, DAL, , 4600","Breshad Perriman, BAL, , 5000","Greg Olsen, CAR, , 7900","Josh Lambo, SD, , 4500","NE, NE, , 4500",59400,165.2887054
"Ben Roethlisberger, PIT, , 8400","Le'Veon Bell, PIT, , 8300","Matt Forte, NYJ, Q, 6900","Antonio Brown, PIT, , 9400","Terrance Williams, DAL, , 4600","Breshad Perriman, BAL, , 5000","Greg Olsen, CAR, , 7900","Josh Lambo, SD, , 4500","SEA, SEA, , 5000",60000,165.2299652
"Ben Roethlisberger, PIT, , 8400","Le'Veon Bell, PIT, , 8300","Mark Ingram, NO, , 6800","Antonio Brown, PIT, , 9400","Michael Crabtree, OAK, , 6500","Breshad Perriman, BAL, , 5000","Coby Fleener, NO, , 5400","Chris Boswell, PIT, , 4800","ARI, ARI, , 5300",59900,165.2176891
"Ben Roethlisberger, PIT, , 8400","Le'Veon Bell, PIT, , 8300","Todd Gurley, LA, , 7700","Antonio Brown, PIT, , 9400","Michael Crabtree, OAK, , 6500","Breshad Perriman, BAL, , 5000","Hunter Henry, SD, , 4500","Josh Lambo, SD, , 4500","ARI, ARI, , 5300",59600,165.1883494
"Ben Roethlisberger, PIT, , 8400","Dexter McCluster, SD, , 4500","Le'Veon Bell, PIT, , 8300","Antonio Brown, PIT, , 9400","Travis Benjamin, SD, , 6600","Breshad Perriman, BAL, , 5000","Greg Olsen, CAR, , 7900","Josh Lambo, SD, , 4500","ARI, ARI, , 5300",59900,165.1869251
"Ben Roethlisberger, PIT, , 8400","Le'Veon Bell, PIT, , 8300","Mark Ingram, NO, , 6800","Antonio Brown, PIT, , 9400","Terrance Williams, DAL, , 4600","Cameron Meredith, CHI, , 4500","Greg Olsen, CAR, , 7900","Chris Boswell, PIT, , 4800","ARI, ARI, , 5300",60000,165.148428
"Ben Roethlisberger, PIT, , 8400","Le'Veon Bell, PIT, , 8300","Matt Forte, NYJ, Q, 6900","Antonio Brown, PIT, , 9400","Adam Humphries, TB, , 5000","Breshad Perriman, BAL, , 5000","Greg Olsen, CAR, , 7900","Josh Lambo, SD, , 4500","NE, NE, , 4500",59900,165.1474988
"Carson Palmer, ARI, , 8000","Le'Veon Bell, PIT, , 8300","Spencer Ware, KC, , 6200","Antonio Brown, PIT, , 9400","John Brown, ARI, , 6200","Breshad Perriman, BAL, , 5000","Greg Olsen, CAR, , 7900","Josh Lambo, SD, , 4500","NYJ, NYJ, , 4400",59900,165.1326742
"Matthew Stafford, DET, , 8300","Justin Forsett, BAL, , 5800","Le'Veon Bell, PIT, , 8300","Antonio Brown, PIT, , 9400","Julio Jones, ATL, Q, 8500","Golden Tate, DET, , 6200","Hunter Henry, SD, , 4500","Josh Lambo, SD, , 4500","NE, NE, , 4500",60000,165.0901126
"Ben Roethlisberger, PIT, , 8400","Le'Veon Bell, PIT, , 8300","Mark Ingram, NO, , 6800","Antonio Brown, PIT, , 9400","Jermaine Kearse, SEA, , 4900","Breshad Perriman, BAL, , 5000","Greg Olsen, CAR, , 7900","Josh Lambo, SD, , 4500","NYJ, NYJ, , 4400",59600,165.0860733
"Ben Roethlisberger, PIT, , 8400","Le'Veon Bell, PIT, , 8300","Mark Ingram, NO, , 6800","Antonio Brown, PIT, , 9400","Julio Jones, ATL, Q, 8500","Breshad Perriman, BAL, , 5000","Hunter Henry, SD, , 4500","Josh Lambo, SD, , 4500","TB, TB, , 4200",59600,165.0552321
"Ben Roethlisberger, PIT, , 8400","Le'Veon Bell, PIT, , 8300","Mark Ingram, NO, , 6800","Antonio Brown, PIT, , 9400","Terrance Williams, DAL, , 4600","Breshad Perriman, BAL, , 5000","Greg Olsen, CAR, , 7900","Josh Lambo, SD, , 4500","HOU, HOU, , 4900",59800,165.0292121
